Month,Utility_Number,Name,State,AMR_Total,AMI_Total
8,12745,Modesto Irrigation District,CA,0,"121,447"
8,14328,Pacific Gas & Electric Co,CA,0,"5,175,696"
8,14354,PacifiCorp,CA,"7,052",0
8,14534,City of Pasadena - (CA),CA,"63,395",0
8,16534,Sacramento Municipal Util Dist,CA,0,"619,665"
8,16609,San Diego Gas & Electric Co,CA,142,"1,403,924"
8,16655,City of Santa Clara - (CA),CA,"8,980",39
8,17609,Southern California Edison Co,CA,"22,676","5,057,595"
8,17612,Bear Valley Electric Service,CA,"23,889",0
8,18260,Surprise Valley Electrification,CA,0,0
8,19281,Turlock Irrigation District,CA,"81,178",0
8,19840,"Valley Electric Assn, Inc",CA,45,0
8,3989,City of Colorado Springs - (CO),CO,"209,099","12,719"
8,6604,City of Fort Collins - (CO),CO,0,"70,409"
8,9336,Intermountain Rural Elec Assn,CO,"150,288",0
8,10066,K C Electric Association,CO,0,"6,546"
8,12866,Moon Lake Electric Assn Inc,CO,"2,207",0
8,15257,"Poudre Valley Associated Services, Inc.",CO,17,"39,283"
8,15466,Public Service Co of Colorado,CO,"1,204,606","17,201"
8,16603,"San Luis Valley R E C, Inc",CO,"1,972","9,249"
8,19499,"United Power, Inc",CO,111,"33,499"
8,27058,"High West Energy, Inc",CO,991,0
8,56146,Black Hills/Colorado Elec.Util,CO,0,"95,935"
8,4176,Connecticut Light & Power Co,CT,"1,261,057",0
8,7716,Groton Dept of Utilities - (CT),CT,"13,330",0
8,19497,United Illuminating Co,CT,"137,892","206,063"
8,20038,Town of Wallingford - (CT),CT,"8,019",0
8,15270,Potomac Electric Power Co,DC,"2,103","277,998"
8,5027,Delmarva Power,DE,59,"293,663"
8,5070,Delaware Electric Cooperative,DE,"88,048",0
8,5335,City of Dover - (DE),DE,"23,643",0
8,13519,City of Newark - (DE),DE,0,"12,726"
8,6452,Florida Power & Light Co,FL,648,"4,921,340"
8,6455,"Duke Energy Florida, LLC",FL,"1,645,552","77,420"
8,6457,Florida Public Utilities Co,FL,"10,002",0
8,7801,Gulf Power Co,FL,0,"443,984"
8,9617,JEA,FL,"288,020","174,580"
8,18454,Tampa Electric Co,FL,"672,340","2,154"
8,3408,City of Chattanooga - (TN),GA,0,"10,590"
8,3916,Cobb Electric Membership Corp,GA,0,"194,785"
8,7140,Georgia Power Co,GA,0,"2,420,732"
8,9601,Jackson Electric Member Corp - (GA),GA,0,"216,698"
8,8287,Hawaii Electric Light Co Inc,HI,"14,840",0
8,10071,Kauai Island Utility Cooperative,HI,"1,169","30,928"
8,11843,Maui Electric Co Ltd,HI,"6,800",30
8,19547,Hawaiian Electric Co Inc,HI,"15,668",0
8,471,Amana Society Service Co,IA,884,0
8,9417,Interstate Power and Light Co,IA,"6,488",0
8,12341,MidAmerican Energy Co,IA,"666,331",0
8,9187,City of Idaho Falls - (ID),ID,0,"27,407"
8,9191,Idaho Power Co,ID,"1,009","509,040"
8,10454,Kootenai Electric Cooperative,ID,0,"25,616"
8,11273,Lower Valley Energy Inc,ID,0,"1,696"
8,12692,"Missoula Electric Coop, Inc",ID,57,0
8,14354,PacifiCorp,ID,"31,608",0
8,16565,Salmon River Electric Coop Inc,ID,0,"2,867"
8,20169,Avista Corp,ID,"128,423",0
8,22814,Raft Rural Elec Coop Inc,ID,0,"2,551"
8,4110,Commonwealth Edison Co,IL,"3,385","2,654,472"
8,12341,MidAmerican Energy Co,IL,"84,498",0
8,13032,Mt Carmel Public Utility Co,IL,0,0
8,56697,Ameren Illinois Company,IL,"662,052","357,538"
8,261,AGC Division of APG Inc,IN,5,0
8,9273,Indianapolis Power & Light Co,IN,"483,181","45,030"
8,9324,Indiana Michigan Power Co,IN,"453,317","9,983"
8,13756,Northern Indiana Pub Serv Co,IN,"14,795",0
8,15470,"Duke Energy Indiana, LLC",IN,"828,646","3,643"
8,17633,Southern Indiana Gas & Elec Co,IN,0,0
8,9996,City of Kansas City - (KS),KS,1,"63,480"
8,10000,Kansas City Power & Light Co,KS,183,"232,509"
8,10005,Kansas Gas & Electric Co,KS,"4,834","261,375"
8,22500,Westar Energy Inc,KS,"22,993","113,631"
8,9964,Kenergy Corp,KY,0,0
8,10171,Kentucky Utilities Co,KY,"27,127","1,255"
8,11249,Louisville Gas & Electric Co,KY,"32,030","3,104"
8,14724,Pennyrile Rural Electric Coop,KY,0,"43,435"
8,17564,South Kentucky Rural E C C,KY,0,"66,948"
8,18642,Tennessee Valley Authority,KY,0,66
8,19446,Duke Energy Kentucky,KY,"103,173","39,604"
8,20130,Warren Rural Elec Coop Corp,KY,"62,484",13
8,22053,Kentucky Power Co,KY,"167,991",3
8,49998,City of Berea Municipal Utility,KY,"5,186",0
8,3265,Cleco Power LLC,LA,0,"284,835"
8,11241,Entergy Louisiana LLC,LA,"20,261","13,495"
8,13478,Entergy New Orleans Inc,LA,"6,064","4,237"
8,17698,Southwestern Electric Power Co,LA,"199,762",0
8,6374,Fitchburg Gas & Elec Light Co,MA,15,"28,783"
8,8774,City of Holyoke - (MA),MA,"17,204",0
8,11804,Massachusetts Electric Co,MA,"1,250,025","15,069"
8,13206,Nantucket Electric Co,MA,"13,670",0
8,15748,Town of Reading - (MA),MA,"29,793",0
8,20455,Western Massachusetts Electric Company,MA,"216,515",0
8,54913,NSTAR Electric Company,MA,"1,216,158",0
8,84,A & N Electric Coop,MD,310,0
8,1167,Baltimore Gas & Electric Co,MD,"73,074","1,232,309"
8,5027,Delmarva Power,MD,80,0
8,15263,The Potomac Edison Company,MD,"9,007",0
8,15270,Potomac Electric Power Co,MD,"1,026","555,443"
8,17637,Southern Maryland Elec Coop Inc,MD,"75,011","14,546"
8,1179,Emera Maine,ME,0,"120,556"
8,3266,Central Maine Power Co,ME,60,"627,940"
8,3828,Cloverland Electric Co-op,MI,"42,390",0
8,4254,Consumers Energy Co,MI,0,"1,112,591"
8,5109,DTE Electric Company,MI,0,"2,402,388"
8,9324,Indiana Michigan Power Co,MI,"128,894",0
8,10704,City of Lansing - (MI),MI,"1,051",140
8,13780,Northern States Power Co,MI,"9,276",0
8,19578,Upper Peninsula Power Company,MI,43,0
8,20847,Wisconsin Electric Power Co,MI,"27,449",0
8,20860,Wisconsin Public Service Corp,MI,"9,218",0
8,689,Connexus Energy,MN,0,0
8,5574,East Central Energy,MN,"53,949",0
8,10596,City of Lake Crystal - (MN),MN,"1,198",0
8,12647,"ALLETE, Inc.",MN,"94,688","48,488"
8,13781,Northern States Power Co - Minnesota,MN,"1,271,769",0
8,13815,Northwestern Wisconsin Elec Co,MN,56,0
8,14232,Otter Tail Power Co,MN,41,0
8,16181,Rochester Public Utilities,MN,"52,473",0
8,17267,Sioux Valley SW Elec Coop,MN,0,"3,804"
8,20996,Wright-Hennepin Coop Elec Assn,MN,0,"63,221"
8,25177,Dakota Electric Association,MN,"38,092",0
8,3093,Carroll Electric Coop Corp - (AR),MO,0,"11,838"
8,4675,Cuivre River Electric Coop Inc,MO,"54,365","7,997"
8,9231,City of Independence - (MO),MO,0,0
8,10000,Kansas City Power & Light Co,MO,472,"276,460"
8,12698,KCP&L Greater Missouri Operations Co.,MO,456,"187,368"
8,17833,City Utilities of Springfield - (MO),MO,"5,603","17,060"
8,19436,Union Electric Co - (MO),MO,"1,196,343",0
8,3841,Coast Electric Power Assn,MS,0,"81,542"
8,6641,4-County Electric Power Assn,MS,0,"48,716"
8,12685,Entergy Mississippi Inc,MS,"6,835",85
8,12686,Mississippi Power Co,MS,"6,658",20
8,17252,Singing River Elec Pwr Assn,MS,"73,015",0
8,17647,Southern Pine Elec Power Assn,MS,0,"66,506"
8,18642,Tennessee Valley Authority,MS,0,20
8,19273,City of Tupelo - (MS),MS,11,0
8,6395,Flathead Electric Coop Inc,MT,358,"63,950"
8,12087,McKenzie Electric Coop Inc,MT,111,0
8,12199,Montana-Dakota Utilities Co,MT,"25,894",0
8,12692,"Missoula Electric Coop, Inc",MT,"8,175","6,399"
8,12825,NorthWestern Energy LLC - (MT),MT,"329,080",0
8,19156,Powder River Energy Corp,MT,178,2
8,19545,"Black Hills Power, Inc. d/b/a",MT,0,42
8,19603,USBIA-Mission Valley Power,MT,"19,804",0
8,20169,Avista Corp,MT,33,0
8,20997,Yellowstone Valley Elec Co-op,MT,"19,151",0
8,3046,Duke Energy Progress - (NC),NC,"1,338,824",0
8,5416,"Duke Energy Carolinas, LLC",NC,"1,422,360","522,140"
8,6235,Public Works Comm-City of Fayetteville,NC,"8,462","74,919"
8,9837,Jones-Onslow Elec Member Corp,NC,"68,807",0
8,16496,Rutherford Elec Member Corp,NC,0,"68,863"
8,18642,Tennessee Valley Authority,NC,0,1
8,19876,Virginia Electric & Power Co,NC,"108,150","4,881"
8,24889,Brunswick Electric Member Corp,NC,0,"89,439"
8,4717,Dakota Valley Elec Coop Inc,ND,"6,525",0
8,12087,McKenzie Electric Coop Inc,ND,"12,280",0
8,12090,"McLean Electric Coop, Inc",ND,"3,973",0
8,12199,Montana-Dakota Utilities Co,ND,"92,968",0
8,12301,Nodak Electric Coop Inc,ND,0,"19,298"
8,13196,Northern Plains Electric Coop,ND,"18,171",0
8,13694,"North Central Elec Coop, Inc",ND,"7,821",0
8,13781,Northern States Power Co - Minnesota,ND,"94,204",0
8,14232,Otter Tail Power Co,ND,19,0
8,19790,Verendrye Electric Coop Inc,ND,0,"16,364"
8,20413,Mountrail-Williams Elec Coop,ND,"19,691",0
8,24949,Cass County Elec Coop Inc,ND,0,"55,509"
8,55959,Roughrider Electric Cooperativ,ND,"14,611",0
8,4373,Cornhusker Public Power Dist,NE,"9,642",0
8,4911,Dawson Power District,NE,0,"23,024"
8,6779,City of Fremont - (NE),NE,"15,024",0
8,8245,City of Hastings - (NE),NE,"12,212",0
8,11018,Lincoln Electric System,NE,"136,819",0
8,11251,Loup River Public Power Dist,NE,"19,285",0
8,12539,Midwest Electric Member Corp,NE,"6,468",0
8,13337,Nebraska Public Power District,NE,"12,484","45,847"
8,13664,Norris Public Power District,NE,"1,474","4,876"
8,14127,Omaha Public Power District,NE,"369,352",547
8,17642,Southern Public Power District,NE,"2,980",0
8,27058,"High West Energy, Inc",NE,"2,999",0
8,40606,City of Grand Island - (NE),NE,0,714
8,13441,New Hampshire Elec Coop Inc,NH,18,"84,240"
8,15472,Public Service Co of NH,NH,"515,452",0
8,24590,Unitil Energy Systems,NH,200,"75,990"
8,26510,Liberty Utilities (Granite State Electric) Corp,NH,"41,042",7
8,963,Atlantic City Electric Co,NJ,"1,214",0
8,9726,Jersey Central Power & Lt Co,NJ,"3,849",0
8,15477,Public Service Elec & Gas Co,NJ,0,"14,598"
8,16213,Rockland Electric Co,NJ,"21,535",0
8,3287,"Central Valley Elec Coop, Inc",NM,147,"15,174"
8,5701,El Paso Electric Co,NM,"104,073",0
8,6204,City of Farmington - (NM),NM,"42,431",0
8,11204,Los Alamos County,NM,100,"1,684"
8,13314,Navajo Tribal Utility Authority,NM,0,"10,385"
8,15473,Public Service Co of NM,NM,"31,967",0
8,17718,Southwestern Public Service Co,NM,919,17
8,22690,Roosevelt County Elec Coop Inc,NM,0,"5,994"
8,2008,City of Boulder City - (NV),NV,785,0
8,4356,Colorado River Comm of Nevada,NV,0,23
8,13073,"Mt Wheeler Power, Inc",NV,"7,197",10
8,13407,Nevada Power Co,NV,75,"911,593"
8,17166,Sierra Pacific Power Co,NV,150,"340,586"
8,18260,Surprise Valley Electrification,NV,0,0
8,19840,"Valley Electric Assn, Inc",NV,"21,381",0
8,20332,Wells Rural Electric Co,NV,"5,427",0
8,22814,Raft Rural Elec Coop Inc,NV,0,"1,777"
8,3249,Central Hudson Gas & Elec Corp,NY,"120,142",0
8,4226,Consolidated Edison Co-NY Inc,NY,"1,361,298",0
8,11171,Long Island Power Authority,NY,"17,291","10,213"
8,13511,New York State Elec & Gas Corp,NY,984,0
8,13573,Niagara Mohawk Power Corp.,NY,"1,926,872","3,293"
8,14154,Orange & Rockland Utils Inc,NY,"95,573",0
8,14711,Pennsylvania Electric Co,NY,1,0
8,16183,Rochester Gas & Electric Corp,NY,677,0
8,3542,Duke Energy Ohio Inc,OH,"8,859","705,027"
8,3755,Cleveland Electric Illum Co,OH,"9,181","31,819"
8,4922,Dayton Power & Light Co,OH,"283,797",0
8,13998,Ohio Edison Co,OH,"3,521",10
8,14006,Ohio Power Co,OH,"622,851","135,660"
8,18997,The Toledo Edison Co,OH,"1,084",0
8,817,Arkansas Valley Elec Coop Corp,OK,0,"4,601"
8,7490,Grand River Dam Authority,OK,0,173
8,13734,Northeast Oklahoma Electric Co,OK,0,"38,482"
8,14062,Oklahoma Electric Coop Inc,OK,0,"54,270"
8,14063,Oklahoma Gas & Electric Co,OK,1,"790,510"
8,15474,Public Service Co of Oklahoma,OK,"1,048","543,451"
8,19785,Verdigris Valley Elec Coop Inc,OK,0,"36,192"
8,1738,Bonneville Power Administration,OR,1,0
8,6022,City of Eugene - (OR),OR,0,0
8,9191,Idaho Power Co,OR,295,"17,488"
8,14354,PacifiCorp,OR,"113,220",0
8,15248,Portland General Electric Co,OR,0,"861,991"
8,18260,Surprise Valley Electrification,OR,0,0
8,28541,Clatskanie Peoples Util Dist,OR,783,0
8,40437,Emerald People's Utility Dist,OR,"20,940",0
8,3597,Citizens Electric Co - (PA),PA,0,"6,952"
8,5487,Duquesne Light Co,PA,"314,501","272,613"
8,12390,Metropolitan Edison Co,PA,"4,353",1
8,14711,Pennsylvania Electric Co,PA,"3,041",0
8,14715,PPL Electric Utilities Corp,PA,0,"1,431,768"
8,14716,Pennsylvania Power Co,PA,252,0
8,14940,PECO Energy Co,PA,"8,461","1,640,109"
8,15045,Pike County Light & Power Co,PA,"3,378",0
8,19390,"UGI Utilities, Inc",PA,"59,438",0
8,20334,Wellsborough Electric Co,PA,979,"4,818"
8,20387,West Penn Power Company,PA,"20,268",2
8,1857,Block Island Power Co,RI,"1,903",0
8,13214,The Narragansett Electric Co,RI,"489,880",256
8,14537,Pascoag Utility District,RI,"4,595",0
8,1613,Berkeley Electric Coop Inc,SC,26,"91,529"
8,3046,Duke Energy Progress - (NC),SC,"165,796",0
8,5416,"Duke Energy Carolinas, LLC",SC,"442,428","102,654"
8,11118,Lockhart Power Co,SC,"6,194",0
8,14398,Palmetto Electric Coop Inc,SC,0,"70,252"
8,17539,South Carolina Electric&Gas Company,SC,"691,860","11,425"
8,17543,South Carolina Public Service Authority,SC,"119,446",29
8,1769,"Black Hills Electric Coop, Inc",SD,245,"9,487"
8,3236,"Central Electric Coop, Inc - (SD)",SD,"7,201",0
8,11475,City of Madison - (SD),SD,0,0
8,12199,Montana-Dakota Utilities Co,SD,"8,602",0
8,12341,MidAmerican Energy Co,SD,"4,835",0
8,13337,Nebraska Public Power District,SD,0,"1,261"
8,13750,"Northern Electric Coop, Inc",SD,0,"6,253"
8,13781,Northern States Power Co - Minnesota,SD,"91,846",0
8,14232,Otter Tail Power Co,SD,8,0
8,15040,City of Pierre - (SD),SD,0,"7,357"
8,16286,Rosebud Electric Coop Inc,SD,0,"5,485"
8,17267,Sioux Valley SW Elec Coop,SD,1,"20,496"
8,19293,Southeastern Electric Coop Inc - (SD),SD,"16,042",0
8,19545,"Black Hills Power, Inc. d/b/a",SD,0,"68,910"
8,19896,City of Volga - (SD),SD,"1,052",0
8,20187,Watertown Municipal Utilities,SD,"12,899",0
8,20401,West River Electric Assn Inc,SD,0,"16,762"
8,727,Appalachian Electric Coop,TN,0,"46,031"
8,814,Entergy Arkansas Inc,TN,0,0
8,2247,City of Bristol - (TN),TN,0,"15,559"
8,3408,City of Chattanooga - (TN),TN,0,"166,369"
8,3704,City of Clarksville - (TN),TN,0,"63,256"
8,3758,City of Cleveland - (TN),TN,0,"31,225"
8,3812,City of Clinton - (TN),TN,0,"29,858"
8,4624,Cumberland Elec Member Corp,TN,"89,651","3,110"
8,5399,Duck River Elec Member Corp,TN,0,"5,502"
8,7174,Gibson Electric Members Corp,TN,0,"34,576"
8,7625,City of Greeneville - (TN),TN,0,"38,192"
8,9777,Johnson City - (TN),TN,0,"77,831"
8,10171,Kentucky Utilities Co,TN,4,0
8,10331,Kingsport Power Co,TN,"47,249",67
8,10421,Knoxville Utilities Board,TN,"7,032","8,763"
8,10906,City of Lenoir - (TN),TN,"58,866",0
8,12293,City of Memphis - (TN),TN,237,"49,299"
8,12470,Middle Tennessee E M C,TN,0,"195,371"
8,13216,Nashville Electric Service,TN,"40,433","188,398"
8,17564,South Kentucky Rural E C C,TN,0,194
8,17694,Southwest Tennessee E M C,TN,"37,432","12,106"
8,18642,Tennessee Valley Authority,TN,0,72
8,19574,Upper Cumberland E M C,TN,0,"49,283"
8,19898,Volunteer Electric Coop,TN,0,"115,108"
8,3278,AEP Texas Central Company,TX,129,"832,493"
8,5701,El Paso Electric Co,TX,"302,971",0
8,8901,CenterPoint Energy,TX,"8,923","2,395,757"
8,13830,Nueces Electric Cooperative,TX,936,0
8,16604,City of San Antonio - (TX),TX,"305,421","372,748"
8,17008,Sharyland Utilities LP,TX,"3,149","51,003"
8,17698,Southwestern Electric Power Co,TX,"176,022",0
8,17718,Southwestern Public Service Co,TX,339,42
8,20404,AEP Texas North Company,TX,53,"189,429"
8,40051,Texas-New Mexico Power Co,TX,0,"238,727"
8,44372,Oncor Electric Delivery Company LLC,TX,0,"3,405,982"
8,55937,Entergy Texas Inc.,TX,"17,860",0
8,2010,City of Bountiful,UT,"16,894",0
8,11135,City of Logan - (UT),UT,0,"20,243"
8,12866,Moon Lake Electric Assn Inc,UT,"16,510",0
8,13073,"Mt Wheeler Power, Inc",UT,412,3
8,13314,Navajo Tribal Utility Authority,UT,0,835
8,14354,PacifiCorp,UT,"855,866",0
8,15444,Provo City Corp,UT,"4,537","1,671"
8,17845,City of Springville - (UT),UT,"10,949",0
8,17874,City of St George,UT,"29,263",0
8,18206,Strawberry Electric Serv Dist,UT,"3,552",0
8,20332,Wells Rural Electric Co,UT,704,0
8,22814,Raft Rural Elec Coop Inc,UT,0,696
8,84,A & N Electric Coop,VA,"33,934",0
8,733,Appalachian Power Co,VA,"524,821",991
8,10171,Kentucky Utilities Co,VA,"2,464",0
8,17066,Shenandoah Valley Elec Coop,VA,"92,454",0
8,19876,Virginia Electric & Power Co,VA,"1,963,130","365,895"
8,19882,Virginia Tech Electric Service,VA,"5,676",72
8,40228,Rappahannock Electric Coop,VA,0,"156,531"
8,2548,City of Burlington Electric - (VT),VT,480,"19,437"
8,7601,Green Mountain Power Corp,VT,"2,046","262,567"
8,19791,"Vermont Electric Cooperative, Inc",VT,"40,954",0
8,1738,Bonneville Power Administration,WA,66,0
8,3660,PUD No 1 of Clark County - (WA),WA,"193,205",0
8,10454,Kootenai Electric Cooperative,WA,0,96
8,14354,PacifiCorp,WA,"127,857",0
8,15500,Puget Sound Energy Inc,WA,"1,138,619","4,993"
8,16868,City of Seattle - (WA),WA,0,0
8,17470,PUD 1 of Snohomish County,WA,"4,139",0
8,18429,City of Tacoma - (WA),WA,494,"15,614"
8,20169,Avista Corp,WA,"69,647",0
8,4247,Consolidated Water Power Co,WI,107,0
8,4715,Dahlberg Light & Power Co,WI,0,0
8,5574,East Central Energy,WI,"5,122",0
8,11479,Madison Gas & Electric Co,WI,"142,405","7,017"
8,13697,North Central Power Co Inc,WI,0,0
8,13780,Northern States Power Co,WI,"247,447",0
8,13815,Northwestern Wisconsin Elec Co,WI,984,0
8,18336,Superior Water and Light Co,WI,561,0
8,20847,Wisconsin Electric Power Co,WI,"1,002,709","118,980"
8,20856,Wisconsin Power & Light Co,WI,71,"463,994"
8,20860,Wisconsin Public Service Corp,WI,"444,978",0
8,733,Appalachian Power Co,WV,"431,145",776
8,12796,Monongahela Power Co,WV,"34,986",0
8,15263,The Potomac Edison Company,WV,"7,193",0
8,20521,Wheeling Power Co,WV,"41,633",18
8,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0,"41,777"
8,7222,City of Gillette - (WY),WY,"14,721",0
8,8566,High Plains Power Inc,WY,"13,029",0
8,11273,Lower Valley Energy Inc,WY,0,"25,418"
8,12199,Montana-Dakota Utilities Co,WY,"15,734",0
8,12825,NorthWestern Energy LLC - (MT),WY,480,0
8,14354,PacifiCorp,WY,"136,648",0
8,19156,Powder River Energy Corp,WY,"26,629",21
8,19545,"Black Hills Power, Inc. d/b/a",WY,0,"2,690"
8,27058,"High West Energy, Inc",WY,"5,864",0
9,213,Alaska Electric Light&Power Co,AK,"16,039",0
9,219,Alaska Power and Telephone Co,AK,"7,991",0
9,221,"Alaska Village Elec Coop, Inc",AK,"10,878",0
9,599,Anchorage Municipal Light and Power,AK,"30,455",0
9,3522,Chugach Electric Assn Inc,AK,"48,174","37,003"
9,7353,Golden Valley Elec Assn Inc,AK,"46,142",0
9,10210,Ketchikan Public Utilities,AK,0,"4,856"
9,10433,Kodiak Electric Assn Inc,AK,0,"5,900"
9,10451,Kotzebue Electric Assn Inc,AK,79,"1,058"
9,11824,Matanuska Electric Assn Inc,AK,"28,927","30,396"
9,19558,Homer Electric Assn Inc,AK,"29,763",89
9,195,Alabama Power Co,AL,0,"1,439,095"
9,4958,Decatur Utilities,AL,"10,921",634
9,9094,City of Huntsville - (AL),AL,0,16
9,9739,Joe Wheeler Elec Member Corp,AL,0,"43,022"
9,17252,Singing River Elec Pwr Assn,AL,324,0
9,18642,Tennessee Valley Authority,AL,0,29
9,814,Entergy Arkansas Inc,AR,"19,440",933
9,817,Arkansas Valley Elec Coop Corp,AR,0,"54,398"
9,3093,Carroll Electric Coop Corp - (AR),AR,0,"83,376"
9,6342,First Electric Coop Corp,AR,0,"92,623"
9,12681,Mississippi County Electric Co,AR,"4,462",0
9,13718,City of North Little Rock - (AR),AR,25,"36,497"
9,14063,Oklahoma Gas & Electric Co,AR,0,"68,634"
9,17698,Southwestern Electric Power Co,AR,"106,519",0
9,176,Ajo Improvement Co,AZ,951,0
9,803,Arizona Public Service Co,AZ,37,"1,187,588"
9,12919,Morenci Water and Electric,AZ,"2,542",0
9,13314,Navajo Tribal Utility Authority,AZ,0,"28,607"
9,16572,Salt River Project,AZ,3,"899,356"
9,19189,Trico Electric Cooperative Inc,AZ,522,"44,026"
9,19728,"UNS Electric, Inc",AZ,"93,217",136
9,21538,"Mohave Electric Cooperative, I",AZ,0,"37,699"
9,24211,Tucson Electric Power Co,AZ,"427,310",52
9,25866,Ak-Chin Electric Utility Authority,AZ,450,0
9,4390,City of Corona - (CA),CA,"1,477",0
9,9216,Imperial Irrigation District,CA,"49,641","55,827"
9,11208,Los Angeles Department of Water & Power,CA,"425,397","8,113"
9,12745,Modesto Irrigation District,CA,0,"121,447"
9,14328,Pacific Gas & Electric Co,CA,0,"5,178,390"
9,14354,PacifiCorp,CA,"7,164",0
9,14534,City of Pasadena - (CA),CA,"63,698",0
9,16534,Sacramento Municipal Util Dist,CA,0,"619,923"
9,16609,San Diego Gas & Electric Co,CA,137,"1,407,256"
9,16655,City of Santa Clara - (CA),CA,"8,979",44
9,17609,Southern California Edison Co,CA,"22,664","5,034,358"
9,17612,Bear Valley Electric Service,CA,"23,981",0
9,18260,Surprise Valley Electrification,CA,0,0
9,19281,Turlock Irrigation District,CA,"81,305",0
9,19840,"Valley Electric Assn, Inc",CA,44,0
9,3989,City of Colorado Springs - (CO),CO,"209,683","12,860"
9,6604,City of Fort Collins - (CO),CO,0,"70,539"
9,9336,Intermountain Rural Elec Assn,CO,"150,471",0
